id1,id2,name1,name2,short_description1,short_description2,match_type,match,predicted_match1,predicted_match2,predicted_match3,predicted_match_merged
https://www.alza.cz/hobbyvavex-tapeta-jf2401-d6634170.htm,https://www.mall.cz/dekorace-tapety-zed/vavex-vliesova-tapeta-imitace-stipaneho-bambusu-jf2402-botanica-geometry-vavex-100036179280,VAVEX tapeta JF2401,"Vavex Vliesová tapeta, Imitace štípaného bambusu JF2402, Botanica, Geometry, Vavex","Tapeta na zeď vliesová, luxusní, vhodná do ložnice, do obývacího pokoje, do pokoje a do chodby, rozměry: 1005 cm × 53 cm, barva: béžová","Nestárnoucí, oblíbené motivy přírodních materiálů vnesou do intereiéru klid a harmonii. Design štípaného bambusu v modrých odstínech. Vliesová tapeta s jemným krupičkovým povrchem.

    Celý popis",close_nonmatch,0,0,1,0,0
https://www.alza.cz/tefal-doza-0-8-l-master-seal-color-n1012610-ruzova-d6779501.htm,https://www.mall.cz/potraviny-dozy/tefal-master-seal-color-doza-na-potraviny-ruzova-08-l-n1012610?src=sug&s=Tefal%20Dóza%200.8%20l%20Master%20Seal%20Color%20N1012610,Tefal Dóza 0.8 l Master Seal Color N1012610 růžová,"Tefal Master Seal Color dóza na potraviny růžová 0,8 l N1012610","Dóza materiál plast, objem 0,8 l, silikonové těsnění, vhodné do mikrovlnné trouby, vhodné do myčky, vhodné do mrazáku a víčko s gumovým těsněním, rozměry: 19,5 cm × 13,5 cm × 5,8 cm, bez BPA, 100 % těsnící, 100 % hygienické, 1 ks","MALL.cz Dny – Sleva 20 % na vybrané produkty do domácnosti značky Tefal s kódem 22MDW2CZ80 (platí od 7. 2. do 20. 2. 2022 nebo do vyprodání zásob)!

Plastová dóza na uchovávání potravin Tefal Master Seal Colour Edition Fresh Box. Nádoba, která udržuje vaše jídlo déle čerstvé, 100% vodotěsná pro bezpečnost na cestách. 

    Celý popis",match,1,1,1,1,1
https://www.alza.cz/petshumee-psi-matrace-cerna-xl-d6747798.htm,https://www.mall.cz/psi-pelisky/shumee-psi-matrace-velikost-xl-cerna-100017945647,Shumee Psí matrace černá XL,shumee Psí matrace velikost XL černá,"Matrace pro psy vhodná pro velká plemena psů, rozměry: 84cm×52cm, materiál: polyester, černá barva, snadná údržba, odolný, měkký","Tato matrace pro psa je teplým a pohodlným místečkem, kde se váš pejsek může stulit. Tento psí pelech má elegantní design a barvu, které se budou hodit do většiny stylů zařízení a do různých prostředí. Tento psí polštář má nízkou hmotnost, takže ho můžete vzít kamkoliv s sebou. Je vhodný jak pro psy

    Celý popis",close_nonmatch,0,1,1,0,1
https://www.alza.cz/honor-magic-earbuds-bila-d5813421.htm,https://www.mall.cz/true-wireless-sluchatka/honor-magic-earbuds-55032516-bile,Honor Magic Earbuds bílá,"Honor Magic Earbuds 55032516, bílé","Bezdrátová sluchátka s mikrofonem, True Wireless špunty, uzavřená konstrukce, Bluetooth 5.0, aktivní potlačení hluku (ANC), frekvenční rozsah 20 Hz-20000 Hz, měnič 10 mm, výdrž baterie až 16,5 h (3,5 h+13 h)","Bezdrátová True Wireless sluchátka jsou opatřená nabíjecím pouzdrem s kapacitou až 4 nabití a propojují se pomocí Bluetooth 5.0. Honor Magic Earbuds 55032516 na jedno nabití vydrží až 3,5 h telefonování či poslechu hudby. Nechybí trojitý vestavěný mikrofon s ANC technologií redukce šumu. Sluchátka se mohou pochlubit stupněm krytí IP54.

    Celý popis",match,1,0,0,0,0
https://www.alza.cz/evolveo-strongphone-g5-cerna-d5852688.htm,https://www.mall.cz/mobilni-telefony/evolveo-strongphone-g7-3g32gb-cerny,EVOLVEO StrongPhone G5 černá,"Evolveo StrongPhone G7, 3G/32GB, černý","Mobilní telefon - 5,5"" IPS 1440 × 720, 4jádrový procesor, RAM 2 GB, interní paměť 16 GB, Micro SDXC až 128 GB, zadní fotoaparát 13 Mpx (f/2) + 0,3 Mpx přední fotoaparát 5 Mpx, GPS, Glonass, NFC, LTE, Jack (3,5mm) a USB-C, čtečka otisků, voděodolný dle IP68, hybridní slot, neblokovaný, rychlé nabíjení 10W, baterie 5000 mAh, Android 9.0 Pie","5,7"" displej 18:9 s rozlišením 1440×720 px, Android 9.0, extra odolný díky krytí IP68, 8jádrový procesor Mediatek, 3 GB/32 GB, hybridní slot na paměťovou kartu, Dual SIM. Zadní 13Mpx fotoaparát, 5Mpx selfie kamera, čtečka otisků prstů. Baterie s extra velkou kapacitou 6500 mAh, vysokorychlostní internet LTE.

    Celý popis",close_nonmatch,0,0,0,0,0
https://www.alza.cz/amica-vd-1441-aww-d4590264.htm,https://www.mall.cz/volne-stojici-lednicky/amica-vd-1442-ay,AMICA VD 1441 AWW,Amica retro lednice VD 1442 AY,"Lednice s mrazákem nahoře, energetická třída G, klimatická třída ST, objem ledničky 160l, objem mrazáku 44l, volitelné, počet polic lednice 4, počet přihrádek mrazáku 1, počet chladicích okruhů 1, bílá barva, funkce: výdejník vody, zásobník na vodu, manuální regulace teploty, statické chlazení, 144×54.6×57.1 cm (V×Š×H)","Volně stojící dvoudveřová retro chladnička v energetické třídě E a žlutém provedení s celkovým objemem 206 l, mechanickým ovládáním a šetrným LED osvětlením. Amica VD 1442 AY disponuje automatickým odmrazováním chladicí části, 4 policemi v chladničce a 1 zásuvkou na zeleninu.

    Celý popis",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/candy-cfo-050-e-d2892134.htm,https://www.mall.cz/volne-stojici-lednicky/candy-cfo-050-e,CANDY CFO 050 E,Candy lednice CFO 050 E,"Malá lednice bez mrazáku, energetická třída F, klimatická třída N a ST, objem ledničky 41l, panty vpravo, počet polic lednice 1, počet chladicích okruhů 1, bílá barva, 51.5×45×47 cm (V×Š×H)","Malá chladnička Candy CFO 050 E v energetické třídě F se díky výšce 51,5 cm skvěle hodí do kanceláří nebo hotelových pokojů a penzionů. Uvnitř je 1 drátěná police a na dveřích 2 malé přihrádky.

    Celý popis",match,1,1,0,0,0
https://www.alza.cz/hobbyg21-popelnice-ga-240-cervena-d4980655.htm,https://www.mall.cz/hasici-pristroje/g21-popelnice-ga-240-l-cervena-ga-240-r-100017923620,G21 Popelnice GA-240 červená,G21 Popelnice GA-240 L Červená GA-240-R,"Popelnice plastová, objem 240l, kolečka, 104x59x76cm","Velmi kvalitní plastová popelnice G21 GA-240 na komunální odpad boduje díky snadné manipulaci. Kolečka a nízká hmotnost zajišťují její jednoduché a bezproblémové přemísťování. Manipulace je snadná také díky protiskluzovému madlu. Víko je navrženo pro snadnou obsluhu popelnice.

    Celý popis",match,1,1,1,0,1
https://www.alza.cz/55-jvc-lt-55vu6105-d6757153.htm,https://www.mall.cz/televizory/jvc-lt-55vu3105,"55"" JVC LT-55VU6105",JVC LT-55VU3105,"Televize SMART LED, 139cm, 4K Ultra HD, PPI 1800 (50Hz), Direct LED, HDR10, Dolby Vision, DVB-T2/S2/C, H.265/HEVC, 3× HDMI, 2× USB, CI+, LAN, WiFi, Bluetooth, DLNA, Miracast, HbbTV 2.0, Netflix, párování s mobilním zařízením, VESA 200×200, repro 20W, DTS Virtual: X, Dolby Audio Processing, en. třída G","MALL.cz Dny – Sleva 15 % na vybrané televize značky JVC s kódem 22MDC2CZ28 (platí od 7. 2. do 20. 2. 2022 nebo do vyprodání zásob)!
 Smart TV s rozlišením 4K Ultra HD (3840×2160) o úhlopříčce 139 cm (55 ""), Dolby Vision, HDR10, tuner DVB-T/T2 (HEVC)/C/S2, Skylink FastScan. Wi-Fi, LAN, webový prohlížeč, HbbTV, DLNA sdílení, zcadlení obrazu Miracast, YouTube, Netflix, USB přehrávání, teletext. Zvuk Dolby Atmos, Dolby Digital Plus. Rozhraní: 3× HDMI 2.1 (eARC), 1× USB 2.0, 1× optický audio výstup, 1× sluchátkový výstup, CI+ slot. Prodloužená záruka 42 měsíců.
    Celý popis",close_nonmatch,0,0,1,1,1
https://www.alza.cz/hobbyumela-trava-1-33-x-5-m-40-mm-zelena-d6556419.htm,https://www.mall.cz/umele-kvetiny-stromky/shumee-umela-trava-1-x-5-m-40-mm-zelena-100048509182,"Umělá tráva 1,33 x 5 m / 40 mm zelená",shumee Umělá tráva 1 x 5 m / 40 mm zelená,"Umělá tráva Hlavní barva: zelená Kombinace 4 barev vlasu: světle zelená, 2 odstíny tmavě zelené a hnědá Materiál vlasu: PP (polypropylen) Materiál podkladu: SBR (styren-butadienový kaučuk) Rozměry: 1,33 x 5 m (Š x D) Výška vlasu: 40 mm Celková gramáž: cca 1 674 g/m² Odolné vůči UV záření","Speciálně navržená umělá tráva, vysoká 40 mm, vám pomůže vytvořit jedinečný trávník, který nevyžaduje žádnou údržbu. Hustý umělý trávník se velice podobá přírodní trávě, a tak dokonale splyne s okolním prostředím. Na dotek je neuvěřitelně měkký a pohodlný. Jeho těžký, avšak flexibilní podklad pomáhá

    Celý popis",close_nonmatch,0,1,1,0,1
https://www.alza.cz/intezze-cliq-black-d6658541.htm,https://www.mall.cz/true-wireless-sluchatka/intezze-cliq-cerna,Intezze CLIQ black,"Intezze CLIQ, černá","Bezdrátová sluchátka s mikrofonem, True Wireless špunty, uzavřená konstrukce, Bluetooth 5.2, podpora AAC, aptX a SBC, certifikace IPX4, frekvenční rozsah 20 Hz-20000 Hz, citlivost 105 dB/mW, impedance 32 Ohm, měnič 10 mm, výdrž baterie až 40 h (8 h+32 h)","MALL.cz Dny – Sleva 20 % na vybraná sluchátka a HUB značky Intezze s kódem 22MDC2CZ30 (platí od 7. 2. do 20. 2. 2021 nebo do vyprodání zásob)!

Díky systému 4 mikrofonů a Qualcomm cVc účinně potlačují hluky při handsfreeování – moderní Bluetooth 5.2 sluchátka Intezze CLIQ se hodí jak pro telefonování, tak pro poslouchání hudby ve vysoké zvukové kvalitě. Pyšní se výkonnými 10mm měniči, čipem Qualcomm 3040, výdrží 8 h na nabití i prémiovým 450mAh pouzdrem pro 4 plná nabití sluchátek.

    Celý popis",match,1,0,1,0,0
https://www.alza.cz/xbox-one-stereo-headset-d2121310.htm,https://www.mall.cz/herni-prislusenstvi/microsoft-xbox-stereo-headset-8li-00002,Xbox One Stereo Headset,Microsoft Xbox Stereo Headset (8LI-00002),"Herní sluchátka drátová, s mikrofonem, přes hlavu, okolo uší, uzavřená konstrukce, 3,5 mm Jack, pro Xbox ONE a Xbox Series, herní režim, s ovládáním hlasitosti, frekvenční rozsah 20 Hz-20000 Hz, kabel 1 m","Herní drátová sluchátka pro Xbox Series X/S, Xbox One a PC. Microsoft Xbox Stereo Headset (8LI-00002) mají nastavitelný mikrofon s funkcí snížení šumu, odlehčenou konstrukci a pohodlné náušníky. Kvalitní a čistý zvuk zajistí 40mm neodymové měniče. Podpora Dolby Atmos, DTS Headphone:X a Windows Sonic přináší pohlcující 3D zvuk. Nejlepší na těchto sluchátkách je, že i po dlouhém hraní her, nepocítíte žádnou bolest po jejich nošení.

    Celý popis",close_nonmatch,0,0,0,0,0
https://www.alza.cz/petmonge-special-dog-excellence-fresh-pate-a-kousky-kure-150g-d6552827.htm,https://www.mall.cz/konzervy-psy/monge-special-dog-excellence-fresh-pate-a-kousky-jehne-150g-vanicka-100022270955,Monge Special Dog Excellence Fresh Paté a kousky kuře 150g,Monge SPECIAL DOG EXCELLENCE FRESH Paté a kousky jehně 150g vanička,"Paštika pro psy určená pro všech plemen s normální aktivitou, kuřecí příchuť, hmotnost balení 0,15kg - 27,33 Kč/100 g","FRESH Pate a kousky jehně vanička Kompletní, zdravá a vyvážená strava se všemi přírodními ingredienciami.Zloženie: Maso a masné výrobky 80% (min. 10% jehněčí.), Minerální látky, vitamíny. Analytické složky: hrubý protein – 9%, hrubé oleje a tuky – 7%, hrubý popel – 1…

    Celý popis",medium_nonmatch,0,1,0,1,1
https://www.alza.cz/hobbytotal-tools-kamenne-kladivo-americky-typ-1000g-d6621963.htm,https://www.mall.cz/ostatni-rucni-naradi/total-tools-kamenne-kladivo-americky-typ-2000g-100026424062,"TOTAL-TOOLS Kamenné kladivo, americký typ, 1000g","Total Kamenné kladivo, americký typ, 2000g","Kladivo , výrobním materiálem hlavice je kalená ocel, výrobní materiál topůrka je sklolaminát, váha kladiva činí 1 kg, ergonomická rukojeť","Kvalitní kamenné kladivo o hmotnosti 2000g.

    Celý popis",medium_nonmatch,0,0,0,0,0
https://www.alza.cz/hobbyravak-rs-022-00-150-vanova-nastenna-baterie-150-mm-d6377472.htm,https://www.mall.cz/vodovodni-baterie/ravak-rs-022-00-150-vanova-nastenna-150-mm-100002384701,RAVAK RS 022.00/150 Vanová nástěnná baterie 150 mm,Ravak RS 022.00/150 Vanová nástěnná 150 mm,"Vodovodní baterie vanová, materiál mosaz, klasický design, s perlátorem a s keramickou kartuší, nerez barva","Krásná a přirozeně tvarovaná. Její ladné a pozvolné linie, oblé tvary a harmonické proporce jsou navrženy tak, aby vkusně doplnily vaši koupelnu stylem, který potěší.

    Celý popis",match,1,1,0,0,0
https://www.alza.cz/petpro-plan-large-adult-robust-optibalance-kure-14-kg-d5593165.htm,https://www.mall.cz/granule-psi/purina-pro-plan-adult-large-robust-optiderma-losos-14-kg,Pro Plan large adult robust optibalance kuře 14 kg,Purina Pro Plan Adult large robust OPTIDERMA losos 14 kg,"Granule pro psy pro velká plemena s normální aktivitou, kuřecí příchuť, čerstvé maso v sušině 19%, živočišné bílkoviny 27%, tuky (živočišný a rybí ) 12%, s kloubní výživou, s antioxidanty - 77,07 Kč/1 kg","Využijte dopravu zdarma na 3 měsíce a slevu 10 % na první nákup! Staňte se členem MALL klubu pro mazlíčky a tyto a další výhody jsou vaše. Registrujte se nezávazně a zdarma. 

Kompletní výživa a ochrana speciálně vyvinutá pro dospělé psy velkých plemen s vysokým podílem lososa. OPTIDERMA obsahuje speciální kombinaci živin, důležitých pro funkci kůže, které prokazatelně udržují zdravou kůži a krásnou srst.

    Celý popis",close_nonmatch,0,0,0,1,0
https://www.alza.cz/meliconi-hp-digital-d6097950.htm,https://www.mall.cz/sluchatka/meliconi-hp-digital-cerna,Meliconi HP DIGITAL,"Meliconi HP DIGITAL, černá","Bezdrátová sluchátka přes hlavu, okolo uší, uzavřená konstrukce, radiofrekvenční připojení, frekvenční rozsah 10 Hz-22000 Hz, měnič 40 mm, výdrž baterie až 8 h","TV pořady uslyšíte na výbornou, i když budete zrovna v jiné místnosti díky moderním bezdrátovým TV sluchátkům Meliconi HP DIGITAL, která mají dosah signálu 30 m. Na nabití hrají 8 h a lze je připojit i kabelem skrze optický digitální, analogový RCA a 3,5mm analogový AUX vstup. Na uších jsou lehká a pohodlná. 

    Celý popis",match,1,1,1,1,1
https://www.alza.cz/romo-rce378a-d6225995.htm,https://www.mall.cz/volne-stojici-lednicky/romo-rca378a,"ROMO RCE378A+
- 4 roky záruka po registraci",Romo lednice s mrazákem RCA378A++,"Lednice s mrazákem dole, energetická třída F, klimatická třída N a ST, objem ledničky 205l, objem mrazáku 159l, panty vpravo, počet polic lednice 3, počet přihrádek mrazáku 4, bílá barva, funkce: automatické odmrazování, nulová zóna, LED osvětlení, super mrazení, 206.7×59.5×62.9 cm (V×Š×H)","Volně stojící kombinovaná chladnička v energetické třídě E s celkovým objemem 364 l, úsporným LED osvětlením a jednoduchým ovládáním Soft Touch control s LED ukazateli. Romo RCA378A++ disponuje automatickým odmrazováním a řadou přihrádek, nádobek a polic pro vaše potraviny a nápoje.

    Celý popis",match,1,0,0,0,0
https://www.alza.cz/miele-kfn29162d-ws-d6345116.htm,https://www.mall.cz/volne-stojici-lednicky/miele-kfn-29162-d-nerez-series-120,MIELE KFN 29162 D ws Series 120,Miele KFN 29162 D nerez Series 120,"Lednice s mrazákem dole, energetická třída E, klimatická třída SN-T, objem ledničky 243l, objem mrazáku 101l, panty vpravo, počet polic lednice 5, počet přihrádek mrazáku 3, počet chladicích okruhů 2, bílá a nerezová barva, funkce: no Frost, samoodmrazovací mrazák, s výparníkem, displej, LED osvětlení, super chlazení, super mrazení, twin Cooling, elektronické ovládání teploty, 201.1×60×65.7 cm (V×Š×H)","Volně stojící kombinovaná chladnička v energetické třídě E a nerezovém provedení s celkovým objemem 344 l a úsporným LED osvětlením. Miele KFN 29162 D nerez Series 120 disponuje beznámrazovou technologií NoFrost a bezpečným uložením lahví díky nerezovému držáku.

    Celý popis",medium_nonmatch,0,0,1,0,0
https://www.alza.cz/dell-xps-13-9380?dq=6907914,https://www.mall.cz/notebooky/dell-xps-13-9305-stribrna-9305-82845-100072548569?tab=parameters,Dell XPS 13 (9305) Silver,"DELL XPS 13 (9305), stříbrná (9305-82845)","Notebook - Intel Core i7 1165G7 Tiger Lake, 13.3"" VA antireflexní 1920 × 1080, RAM 16GB LPDDR4X, Intel Iris Xe Graphics, SSD 512GB, podsvícená klávesnice, webkamera, USB-C, čtečka otisků prstů, WiFi 6, Hmotnost 1,29 kg, Intel EVO, Windows 11 Pro","Ultrabook se špičkovým 13.3"" displejem InfinityEdge. Obsahuje 4jádrový procesor Intel Core i7–1165G7 (2,8GHz, Turbo 4,7GHz, 12MB Cache), 16 GB RAM, 13.3"" IPS Full HD displej (1920 × 1080 bodů), grafika Intel Iris Xe, 512GB SSD M.2 PCIe NVMe, bez mechaniky, Killer Wi-Fi ax, Bluetooth 5.1.

    Celý popis",close_nonmatch,0,0,1,1,1
https://www.alza.cz/happy-plugs-hope-black-d6846057.htm,https://www.mall.cz/true-wireless-sluchatka/happyplugs-air-1-plus-in-ear-cerna,Happy Plugs Hope Black,"Happy Plugs Air 1 Plus In-Ear, černá","Bezdrátová sluchátka s mikrofonem, True Wireless pecky, uzavřená konstrukce, Bluetooth 5.0, podpora AAC a SBC, přepínání skladeb, přijímání hovorů, s ovládáním hlasitosti, frekvenční rozsah 20 Hz-20000 Hz, impedance 16 Ohm, měnič 13 mm, výdrž baterie až 30 h (6 h+24 h)","MALL.cz Dny – Sleva 20 % na všechna sluchátka značky Happy Plugs s kódem 22MDC2CZ54 (platí od 7. 2. do 20. 2. 2021 nebo do vyprodání zásob)!

Krásnější špuntovky do uší byste hledali jen marně – stylová Bluetooth 5.1 sluchátka Happy Plugs Air 1 Plus In-Ear se pyšní minimalistickým designem vycházejícím ze švédských hodnot, ale také krásně znělým zvukem díky 12mm měničům a podpoře aptX. Na nabití hrají 6,5 h a mají nabíjecí box pro 5 plných nabití.

    Celý popis",medium_nonmatch,0,1,1,0,1
https://www.alza.cz/sporthusky-salmon-35-zeleny-d4193740.htm,https://www.mall.cz/damske-znackove-tasky-kabelky/husky-salmon-30-zeleny-100071654262,Husky Salmon 30 zelený,Husky SALMON 30 zelený,"Turistický batoh o objemu 35 l, unisex provedení, rozměry 57 × 33 × 18 cm, hmotnost 1,11 kg, výbava: kapsa na lahev a nastavitelný hrudní pásek","Salmon je všestranný batoh, který můžete vzít s sebou všude. Je za všech okolností komfortní a odolný, neboť byl vyroben z kvalitních materiálů a disponuje moderní konstrukcí. To vše vám jeho nošení výrazně zpříjemní, ať se již chystáte na jakoukoliv outdoorovou aktivitu.

    Celý popis",match,1,0,1,1,1
