id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,specification_text_id,specification_text_brand,specification_text_units,specification_text_numbers,long_description_units,long_description_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,hash_similarity,match
https://walmart.com/ip/Mrs-Meyer-s-Clean-Day-Laundry-Scent-Booster-Lavender-18-Oz/55500489,https://www.amazon.com/dp/B00CRATSRC,0.0,0.0,-0.2592592592592593,-0.41206578298706087,-0.8,0.0,0.0,0.0,0.0,-0.5339805825242718,-0.34540073414485306,-0.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
https://walmart.com/ip/Samsung-Galaxy-S20-FE-5G-128-256GB-SM-G781U-US-Model-Unlocked-Cell-Phones-Open-Box/464773198,https://www.amazon.com/dp/B08VLMQ3KS,0.0,1.0,-0.1724137931034483,-0.29444979345738775,-0.6799999999999999,0.3333333333333333,0.0,-1.0,-1.0,-0.7115384615384616,-0.7236037222660738,-0.76,0.4666666666666667,0.9215686274509803,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.9032258064516129,0.8,0.14285714285714285,0.07142857142857142,0,0
https://walmart.com/ip/Instant-Vortex-Plus-10-Quart-Air-Fryer-Oven-with-7-in-1-Cooking-Functions-and-Accessories-Included-Stainless-Steel/461120825,https://www.amazon.com/dp/B07VM28XTR,0.0,0.0,0.0,0.1970220111694181,-0.48,0.0,0.3333333333333333,0.0,0.0,-0.48453608247422686,-0.41129445676426846,-0.72,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.6774193548387096,0.0,0.42857142857142855,0.0,0,1
https://walmart.com/ip/RESOLVE-Pet-Stain-Odor-Remover-Unscented-22-Fluid-Ounce/11027240,https://www.amazon.com/dp/B0028OSLAW,0.0,0.0,-0.5555555555555556,-0.046631882148486126,-0.84,0.0,0.0,-1.0,0.0,-0.7623762376237624,-0.9011776810818763,-0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0,0
https://walmart.com/ip/AmberCove-40-Inch-Fire-Pit-for-Outside-Outdoor-Wood-Burning-Fire-Pit-with-Steel-Mesh-Spark-Screen-and-Fire-Poker-Bonfire-for-Patio-and-Backyard/632420193,https://www.amazon.com/dp/B0934MVV8R,0.0,0.0,-0.09999999999999998,0.25411537959158914,-0.6,0.0,0.0,0.0,0.0,-0.27450980392156865,-0.024511144295056297,-0.48,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.25,0.25,0,0
https://walmart.com/ip/Goplus-20-Lightweight-Adult-Folding-Bicycle-Bike-w-7-Speed-Drivetrain-Dual-V-Brakes/849077872,https://www.amazon.com/dp/B07V6CK3RP,0.0,0.0,0.02857142857142847,-0.050214045564455745,-0.64,0.0,0.0,0.0,0.0,-0.16612377850162863,-0.029714916777944467,-0.31999999999999995,0.0,0.9047619047619048,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.8888888888888888,0.0,0.6,0.2,0,1
https://walmart.com/ip/Oster-Duralast-Classic-2-in-1-6-Cup-Kitchen-Blender-and-Chopper-System-in-Silver/125849949,https://www.amazon.com/dp/B07QKD6WYT,0.0,1.0,-0.6521739130434783,-0.4455088402679497,-0.84,0.0,0.0,0.0,-1.0,-0.8024691358024691,-0.6210759486216403,-0.84,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.6,0.4444444444444444,0.2222222222222222,0,0
https://walmart.com/ip/ROCKLAND-40-Inch-ROLLING-DUFFLE/417062733,https://www.amazon.com/dp/B003EZW8HQ,0.0,0.0,0.33333333333333326,0.2195353769348105,-0.84,0.0,0.0,0.0,0.0,-0.627906976744186,-0.46593799820713766,-0.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7142857142857143,0.0,0.7037037037037037,0.0,0.3333333333333333,0.0,0,1
https://walmart.com/ip/Kiddey-Kids-Play-Tent-Ball-Pit-Indoor-Outdoor-Children-Ball-Pit-Gift-for-Toddler/437423326,https://www.amazon.com/dp/B00THZWA6Q,0.0,0.0,0.08108108108108114,0.505050614439589,-0.56,0.0,0.0,0.0,-1.0,-0.46020761245674735,-0.3304634971683089,-0.64,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.125,0.125,0,0
https://walmart.com/ip/Men-s-Solid-Satin-Neck-Tie-59-Long-3-5-Wide-in-Navy-Blue/906304627,https://www.amazon.com/dp/B00IJIP776,0.0,0.0,-0.8,-0.39839675617488624,-0.8,0.0,0.0,0.0,0.0,-0.31034482758620685,0.13823577110889196,-0.72,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.7142857142857143,0.0,0.0,0.0,0,0
https://walmart.com/ip/New-Lysol-Dual-Action-Disinfecting-Wipes-Citrus-Scent-75-Wipes-Each/166926490,https://www.amazon.com/dp/B005BPH40I,0.0,0.0,0.0,0.4730596457250327,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.19444444444444442,0.15455385239676067,-0.28,-0.3333333333333333,0.8181818181818182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8571428571428571,0.0,0.8461538461538461,0.0,0.0,0.0,0,1
https://walmart.com/ip/Tennessee-Volunteers-21-Rolling-Carry-On-Suitcase/43898303,https://www.amazon.com/dp/B00NV4D5B8,0.0,0.0,0.0,-0.19824496097990607,-0.84,0.0,0.0,0.0,0.0,-0.9512195121951219,-0.9387098393774541,-0.96,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7647058823529411,0.0,0.0,0.8181818181818182,0.0,0.7777777777777778,0.0,0.25,0.125,0,1
https://walmart.com/ip/Breeder-Box-External-Aquarium-Bowl-Dividers-Tank-Rearing-Display-Case/360246820,https://www.amazon.com/dp/B01DP7M2VO,0.0,0.0,1.0,1.0,-0.6,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
https://walmart.com/ip/ToyVelt-Kids-Camping-Up-Tent-Set-Includes-Tent-Telescope-2-Walkie-Talkies-Full-Gear-Indoor-Outdoor-Toy-Best-Present-3-4-5-6-Year-Old-Boys-Girls/199071759,https://www.amazon.com/dp/B08J6GY9YT,0.0,0.0,-0.10204081632653061,-0.17771178032781776,-0.56,0.0,0.0,0.0,0.0,-0.5576036866359446,-0.30642180990157897,-0.56,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.16666666666666666,0.0,0,0
https://walmart.com/ip/Shark-Cordless-Pet-Stick-Vacuum-IX140H/321730943,https://www.amazon.com/dp/B09PMRLRZQ,0.0,0.0,-0.4482758620689655,-0.34686908225557833,-0.8,0.0,0.0,0.0,0.0,-0.625,-0.6335692527068697,-0.64,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,0.2222222222222222,0,0
https://walmart.com/ip/Just-My-Style-Doodle-Your-Own-Scrapbook-Cards-Arts-Crafts-Kit-6/882923914,https://www.amazon.com/dp/B00D8MX6NA,0.0,0.0,-0.6923076923076923,-0.3583522940889494,-0.8,0.0,0.0,-1.0,0.0,-0.4461538461538461,0.12884089730794734,-0.36,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8571428571428571,0.0,0.16666666666666666,0.0,0,0
https://walmart.com/ip/Dell-Latitude-E6430-HD-14-Intel-Core-i5-3540M-3-0GHz-3-7GHz-8GB-Memory-500GB-Hard-Drive-Webcam-DVD-RW-Windows-10-Professional-64-Bit-Laptop-Reused/168791117,https://www.amazon.com/dp/B07NBWD8RV,-1.0,1.0,0.17647058823529416,0.02985262680385259,-0.31999999999999995,0.45454545454545453,0.0,0.0,-1.0,-0.8260869565217391,-0.7197830315104867,-0.92,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.6,0.7647058823529411,0.0,0.0,0.7857142857142857,0.0,0.7142857142857143,0.75,0.125,0.0625,0,0
https://walmart.com/ip/Costway-26lbs-Portable-Semi-automatic-Twin-Tub-Washing-Machine-W-Drain-Pump/800741801,https://www.amazon.com/dp/B09S63Y1SZ,0.0,0.0,-0.3142857142857143,0.04984034897257916,-0.6,0.0,0.0,0.0,0.0,-0.3099041533546326,0.21335869453036582,-0.16000000000000003,0.6,0.5454545454545454,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.7777777777777778,0.0,0.5909090909090909,0.0,0.16666666666666666,0.0,0,1
https://walmart.com/ip/Samsung-Galaxy-Z-Flip-3-5G-128GB-Factory-Unlocked-Cellphone/484468790,https://www.amazon.com/dp/B09G5ZKCXY,0.0,1.0,0.08108108108108114,-0.1240190056298126,-0.6,0.5,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.8,0.6666666666666666,0.0,0.0,0,0
https://walmart.com/ip/Mens-Plus-Size-Disco-King-Halloween-Costume/350934848,https://www.amazon.com/dp/B003U2TCZY,0.0,0.0,-0.6363636363636364,-0.09550813127919944,-0.88,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0,0
https://walmart.com/ip/3-pack-I-and-Love-and-You-In-The-Raw-Turkey-Recipe-Dog-Food-5-5-Pound/868457078,https://www.amazon.com/dp/B00F52O4PU,0.0,0.0,0.33333333333333326,0.32983859318516195,-0.6,0.0,0.0,0.0,0.0,-0.5384615384615384,-0.6880285604998327,-0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,1
https://walmart.com/ip/Clorox-35420-128-oz-Clean-Up-Disinfectant-Cleaner-Refill-Fresh-4-Carton/36877173,https://www.amazon.com/dp/B07FQRB2XV,-1.0,0.0,-0.8095238095238095,-0.7445065287043421,-0.92,0.0,0.0,0.0,0.0,-0.2611464968152867,-0.2506250733146096,-0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.75,0.0,0.8823529411764706,0.0,0.0,0.0,0,0
https://walmart.com/ip/RESOLVE-Pet-Stain-Odor-Remover-Unscented-22-Fluid-Ounce/11027240,https://www.amazon.com/dp/B07FKKP72W,0.0,0.0,0.0,0.19608445675735764,-0.8,0.0,0.0,0.0,0.0,-0.12328767123287676,0.3336659138091167,-0.28,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
https://walmart.com/ip/Mueller-MTape-1-5-x-10-yd-Athletic-Sports-Tapes-2-Pack/153381413,https://www.amazon.com/dp/B00VKM9DMI,0.0,0.0,0.4545454545454546,0.5587687825073295,-0.64,0.5,0.0,0.0,0.0,-0.19999999999999996,-0.11757789972828636,-0.24,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.7894736842105263,0.0,0.0,0.0,0,0
https://walmart.com/ip/Courant-TO-1564-6-slice-Convection-Toaster-Oven/918433389,https://www.amazon.com/dp/B074PDJ4CR,-1.0,0.0,-0.5555555555555556,-0.3880170041933987,-0.88,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.16491188135380497,-0.4,0.75,0.8181818181818182,0,0,0,0,0,0,0,0,0.0,0.0,0.7777777777777778,0.0,0.0,0.8,0.0,0.8620689655172413,0.0,0.5,0.3333333333333333,0,0
https://walmart.com/ip/Franklin-Sports-Batting-Tee-Baseball-Teeball-Heavy-Duty-Tee/53007335,https://www.amazon.com/dp/B00167T930,0.0,0.0,-0.13043478260869568,0.4987479374222268,-0.76,0.0,0.0,0.0,0.0,-0.8333333333333334,-0.9243461014342981,-0.88,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.8620689655172413,0.0,0.14285714285714285,0.0,0,0
https://walmart.com/ip/Sports-Bags-by-Mojolicensing-NFL-20-Domestic-Carry-On-Spinner-Gray/874334730,https://www.amazon.com/dp/B071LSKVXC,0.0,0.0,-0.7777777777777778,-0.35983299225358434,-0.84,0.0,0.0,0.0,0.0,-0.9607843137254902,-0.967323143277579,-0.96,0.5,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8666666666666667,0.0,0.0,0.8333333333333334,0.0,0.7272727272727273,0.0,0.2857142857142857,0.0,0,0
https://walmart.com/ip/Tone-Fitness-Anti-burst-Stability-Ball-55-cm/14894439,https://www.amazon.com/dp/B01N26ZCIP,0.0,0.0,-0.25,-0.2136692028498115,-0.88,0.0,0.0,0.0,0.0,-0.5885714285714285,-0.6846624202294787,-0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0,0
https://walmart.com/ip/Barbecue-Bible-Sauces-Rubs-and-Marinades-Bastes-Butters-and-Glazes-Pre-Owned-Paperback-B005M48MF4-Steven-Raichlen/295527143,https://www.amazon.com/dp/B005M48MF4,0.0,0.0,0.6363636363636365,0.4995712549492608,-0.64,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
https://walmart.com/ip/Dependable-Industries-2-Pack-Bamboo-Back-Scratcher-Massage-Rollers-Long-Reach-Therapeutic/993794990,https://www.amazon.com/dp/B0969ZRTG4,0.0,0.0,-0.5384615384615384,-0.5437922372038633,-0.88,0.0,0.0,0.0,0.0,-0.4552529182879378,-0.4732078064792483,-0.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0,0
https://walmart.com/ip/Benissimo-Contemporary-Indoor-Outdoor-Area-Rug-RAMS-HORN-Collection-I-4x6-I-Gray/179435312,https://www.amazon.com/dp/B0844YTPQX,0.0,0.0,-0.3548387096774194,-0.19770956654975014,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.6944444444444444,-0.3136906735866396,-0.64,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7142857142857143,0.0,0.0,0.8,0.0,0.7333333333333333,0.0,0.5454545454545454,0.2727272727272727,0,0
https://walmart.com/ip/Motorola-One-5G-Ace-64GB-AT-T-Cricket-and-H2O-Very-Good-Condition-used/223941661,https://www.amazon.com/dp/B09NX6CSPP,-1.0,0.0,-0.34693877551020413,-0.28894934566028396,-0.64,0.4,0.0,-1.0,0.0,-0.7674418604651163,-0.8067295199020684,-0.88,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.7,0.8333333333333334,0.0,0.7333333333333333,0.0,0.15384615384615385,0.07692307692307693,0,0
https://walmart.com/ip/C-C-California-Womens-Scrunch-Back-Sneaker-Women-s-Slip-Ons-No-Tie-Shoes/876994227,https://www.amazon.com/dp/B089H2SWL2,0.0,0.0,-0.3846153846153846,0.39453706831909074,-0.84,0.0,0.0,0.0,1.0,0.8994413407821229,0.9719441481562645,0.96,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,1
https://walmart.com/ip/SheaMoisture-Baby-Wash-and-Shampoo-Oat-Milk-and-Rice-Water-with-Shea-Butter-for-Babies-13-oz/123101670,https://www.amazon.com/dp/B07Q58VDB1,0.0,0.0,-0.625,-0.5030019633970881,-0.76,0.0,0.0,-1.0,0.0,-0.3877551020408163,-0.024780197345650734,-0.19999999999999996,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
https://walmart.com/ip/Checkers-Board-for-Kids-Fun-Checkerboard-Game-for-Boys-and-Girls-Interlocking-Checkers-with-Foldable-Heavy-Duty-Board-by-Point-Games/500386266,https://www.amazon.com/dp/B07KQK6MWS,0.0,0.0,0.8378378378378379,0.7777418525123128,-0.28,0.0,0.0,0.0,1.0,-0.19402985074626866,0.23994880068066093,-0.28,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.8,0.0,0.0,0.5,0.0,0.7142857142857143,0.5,0.14285714285714285,0.14285714285714285,0,1
