id1,id2,name_id,name_brand,name_words,name_cos,name_descriptives,name_units,name_numbers,short_description_id,short_description_brand,short_description_words,short_description_cos,short_description_descriptives,short_description_units,short_description_numbers,long_description_cos,long_description_descriptives,long_description_units,long_description_numbers,specification_text_cos,specification_text_units,specification_text_numbers,all_texts_id,all_texts_brand,all_texts_words,all_texts_cos,all_texts_descriptives,all_texts_units,all_texts_numbers,all_units_list,all_ids_list,all_numbers_list,all_brands_list,specification_key_matches,specification_key_value_matches,match
https://walmart.com/ip/Genuine-Joe-GJO01013-Clear-Trash-Can-Liners-250-Carton-Clear-33-gal/22134959,https://www.amazon.com/dp/B0083IYZX4,0.0,0.0,-0.4666666666666667,-0.3152401710495004,-0.84,0.0,0.0,0.0,0.0,-0.2075471698113207,-0.0919005536081218,-0.4399999999999999,0.0,0.0,-0.2258740153441739,-0.28,0.0,0.0,-0.568242536402606,0.0,0.8,0,0,0,0,0,0,0,0.0,0.0,0.8823529411764706,0.0,0.1666666666666666,0.0,0
https://walmart.com/ip/Glad-Cling-N-Seal-Plastic-Food-Wrap-300-Square-Foot-Roll/12442827,https://www.amazon.com/dp/B01FKKWUIY,0.0,0.0,-0.1304347826086956,-0.250204654275716,-0.8,0.0,0.0,0.0,0.0,-0.7241379310344828,-0.4257899365210917,-0.72,0.0,0.0,0.0537696967890826,-0.3199999999999999,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
https://walmart.com/ip/Glade-Solid-Air-Freshener-1-CT-Clean-Linen-6-OZ-Total/15543976,https://www.amazon.com/dp/B00BCXRUFC,0.0,0.0,-0.4285714285714286,-0.1557074475909069,-0.76,0.0,0.0,0.0,-1.0,-0.4042553191489362,-0.2427737934562412,-0.4,0.0,0.0,-0.223106298848295,-0.36,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
https://walmart.com/ip/Kenmore-Type-O-Cloth-Vacuum-Bags-HEPA-for-Upright-Vacuums-Style-6-Pack-53294/210848228,https://www.amazon.com/dp/B00Q40F0S2,1.0,0.0,0.8333333333333333,0.8516357079082277,-0.56,0.0,0.0,0.0,0.0,0.8,0.7764506387850052,0.56,0.0,0.1428571428571428,0.28818576804965,-0.4399999999999999,0.0,0.6,-0.6082427419838417,0.0,0.0,0,0,0,0,0,0,0,0.0,0.5,0.4736842105263157,0.0,0.0,0.0,1
https://walmart.com/ip/OdoBan-Original-Eucalyptus-Scent-Disinfectant-Fabric-Air-Freshener-32-fl-oz/37843462,https://www.amazon.com/dp/B079Z6MJB1,0.0,0.0,-0.7333333333333334,0.0792743656763763,-0.8,0.0,0.0,-1.0,0.0,-0.6344086021505376,-0.7156290502132627,-0.88,0.0,0.0,-0.0634602378124478,-0.28,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0
https://walmart.com/ip/Tide-Pods-3-in-1-Laundry-Detergent-Pacs-Spring-Meadow-Scent-81-Count/975124750,https://www.amazon.com/dp/B010L77040,0.0,0.0,0.0434782608695651,0.0494806466511266,-0.76,0.0,0.3333333333333333,0.0,0.0,-0.4285714285714286,-0.0891800072551054,-0.36,0.0,0.0,-0.25970154013313,-0.4399999999999999,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0
https://walmart.com/ip/Tide-Pods-3-in-1-Laundry-Detergent-Pacs-Spring-Meadow-Scent-81-Count/975124750,https://www.amazon.com/dp/B07NPVLM1J,0.0,0.0,0.1428571428571428,0.1350929651024623,-0.76,0.0,0.0,0.0,0.0,-0.6521739130434783,-0.4555344278026142,-0.76,0.0,0.0,-0.4879934891834827,-0.6,0.0,0.5,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0
https://walmart.com/ip/Ziploc-Brand-Storage-Bags-Two-Gallon-12-Count/21803899,https://www.amazon.com/dp/B001B331A6,0.0,0.0,0.1428571428571428,0.1214656824229305,-0.8,0.0,0.0,0.0,0.0,-0.6944444444444444,-0.5227474001795323,-0.64,0.0,0.0,-0.182170233757996,-0.84,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
https://walmart.com/ip/Ziploc-Storage-Quart-Bags-with-Grip-n-Seal-Technology-216-Count/451634625,https://www.amazon.com/dp/B08H5S2KDR,0.0,0.0,0.0370370370370369,0.2152905239317077,-0.6799999999999999,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.9299234514904032,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0
https://walmart.com/ip/0-7cf-700w-Wht-Microwave/179631691,https://www.amazon.com/dp/B009R613YK,0.0,0.0,-0.3333333333333333,-0.4065283461032919,-0.88,0.3333333333333333,0.0,0.0,0.0,-0.5294117647058824,-0.4528144082355438,-0.64,0.0,0.0,-0.2014763730884493,-0.24,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0
https://walmart.com/ip/Avanti-DWT18V3S-Dishwasher-18-Inch-Built-3-Wash-Options-6-Automatic-Cycles-Stainless-Steel-Construction-Electronic-Control-LED-Display-Low-Noise-Rati/663985741,https://www.amazon.com/dp/B00QEUHDOQ,0.0,0.0,0.3333333333333332,0.3924361228520792,-0.24,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.5,-0.2348500788332324,-0.56,0.6666666666666666,0.0,-0.3667296069389718,-0.52,0.7142857142857143,0.6,-0.7796311800074419,0.0,0.0,0,0,0,0,0,0,0,0.6190476190476191,0.0,0.5,0.0,0.2,0.0,0
https://walmart.com/ip/Black-Decker-4-Slice-Toaster-Oven-Stainless-Steel/236908533,https://www.amazon.com/dp/B0721CGB5F,0.0,0.0,0.3333333333333332,0.4780577184654189,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.6307692307692307,-0.772724267223655,-0.8,0.0,0.0,-0.536961271973688,-0.6,0.0,0.0,-0.9200548092059044,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.875,0.0,0.6,0.0,0
https://walmart.com/ip/BLACK-DECKER-8-Slice-Extra-Wide-Stainless-Steel-Countertop-Toaster-Oven-TO3250XSB/34516916,https://www.amazon.com/dp/B00LU2I428,0.0,0.0,0.4285714285714286,0.355718777119292,-0.52,0.0,0.0,0.0,0.0,-0.4166666666666666,-0.1759405197742319,-0.64,0.0,0.0,-0.1919238692195733,-0.48,0.0,0.75,-0.0940740128695117,0.0,0.6363636363636364,0,0,0,0,0,0,0,0.0,0.0,0.5384615384615384,0.0,0.5,0.1666666666666666,1
https://walmart.com/ip/BLACK-DECKER-8-Slice-Extra-Wide-Stainless-Steel-Countertop-Toaster-Oven-TO3250XSB/34516916,https://www.amazon.com/dp/B00WQZHQGS,0.0,0.0,0.263157894736842,0.1864052515935736,-0.6799999999999999,0.0,0.0,0.0,0.0,-0.4186046511627906,-0.1411105043121769,-0.52,0.0,0.0,-0.0568143179399357,-0.3199999999999999,0.0,0.8181818181818182,-0.4261427781680923,0.0,0.8333333333333334,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.7241379310344828,0.0,0.5,0.3333333333333333,0
https://walmart.com/ip/ChefWave-Espresso-Machine-for-use-with-Nespresso-Capsules-Red-Holder-and-Cups/708108016,https://www.amazon.com/dp/B08QJLLF73,0.0,1.0,-0.0344827586206896,0.1731422993134808,-0.6799999999999999,0.0,0.0,0.0,-1.0,-0.1555555555555555,0.0362667053266263,-0.3199999999999999,0.2,0.0,0.216769419946696,-0.24,0.6363636363636364,0.0,-0.4935394517213699,0.0,0.0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.9047619047619048,0.3333333333333333,0.6,0.4,0
https://walmart.com/ip/Costway-Countertop-Dishwasher-6-Place-Setting-Countertop-Built-in-Dishwasher-Machine-w-LED-Touch-Control-Air-Dry-Function/940223341,https://www.amazon.com/dp/B09DTXL4MJ,0.0,0.0,0.1428571428571428,0.2781377144746983,-0.4399999999999999,0.0,0.3333333333333333,0.0,0.0,0.0131926121372032,0.3986067656100489,0.24,-0.1428571428571428,0.5151515151515151,-1.0,-1.0,0.0,0.0,-0.6592160102769439,0.0,0.7391304347826086,0,0,0,0,0,0,0,0.6190476190476191,0.0,0.75,0.0,0.1666666666666666,0.1666666666666666,0
https://walmart.com/ip/Cuisinart-Convection-Toaster-Oven-TOA-55WM-with-Air-Fry-Large-Capacity-17-Liters/595405773,https://www.amazon.com/dp/B09R84CF4V,0.0,0.0,-0.625,-0.5208336276586141,-0.8,0.0,0.0,0.0,0.0,-0.59375,-0.3021286952791009,-0.52,0.0,0.0,-0.2717601201384961,-0.52,0.5714285714285714,0.6,-0.718035900224295,0.6,0.7333333333333333,0,0,0,0,0,0,0,0.7272727272727273,0.0,0.7333333333333333,0.0,0.5,0.1666666666666666,0
https://walmart.com/ip/Cuisinart-Power-Advantage-7-Speed-Hand-Mixer-Yellow/365297016,https://www.amazon.com/dp/B0034A8C4O,0.0,0.0,-0.1304347826086956,-0.041847054251966,-0.8,0.0,0.0,0.0,0.0,-0.7303370786516854,-0.3119487889210703,-0.8,0.0,0.0,-0.2200309723076219,-0.76,0.0,0.0,-0.4149840052225949,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.75,0.5,0
https://walmart.com/ip/Cuisinart-Toaster-Oven-Broilers-Toaster-Oven-Broiler/787531702,https://www.amazon.com/dp/B004JMZGM2,0.0,-1.0,-0.0769230769230768,0.0366343896080272,-0.84,0.0,0.0,0.0,0.0,-0.6974789915966386,-0.4842373855791008,-0.6799999999999999,0.0,0.0,-0.281436681719082,-0.48,0.0,0.0,-0.6257488134074375,0.4285714285714285,0.8666666666666667,0,0,0,0,0,0,0,0.6923076923076923,0.0,0.7777777777777778,0.0,0.25,0.125,0
https://walmart.com/ip/Dash-Mini-One-Slice-Toaster-Oven-in-Pink/936677882,https://www.amazon.com/dp/B07N9KMQLJ,0.0,0.0,-0.5384615384615384,-0.3233159620881287,-0.8,0.0,0.0,0.0,0.0,-0.5657142857142857,-0.7298545713795839,-0.76,0.0,0.0,-0.765861319408933,-0.76,0.0,0.0,-0.3081254263030839,0.0,0.0,0,0,0,0,0,0,0,0.8181818181818182,0.0,0.6666666666666666,0.0,0.6,0.4,1
https://walmart.com/ip/De-Longhi-Ecp3630-15-Bar-Espresso-and-Cappuccino-Machine-with-Adjustable-Advanced-Cappuccino-System/52224882,https://www.amazon.com/dp/B08C96BG9H,0.0,0.0,-0.2258064516129032,-0.1656111785556157,-0.72,0.0,0.0,0.0,0.0,-0.3694581280788177,-0.3340861537234161,-0.52,0.0,0.0,-0.1309315866542597,-0.4399999999999999,0.3333333333333333,0.0,-0.8504932456670397,0.0,0.8333333333333334,0,0,0,0,0,0,0,0.8,0.0,0.8823529411764706,0.0,0.25,0.0,0
https://walmart.com/ip/Farberware-Classic-FMG07WHT-0-7-Cu-Ft-700-Watt-Microwave-Oven-White/1938997743,https://www.amazon.com/dp/B01EIZSDWO,0.0,-1.0,-0.4074074074074074,-0.0716822729103607,-0.6799999999999999,0.3333333333333333,0.0,0.0,-1.0,-0.2676056338028169,0.0447778609490956,-0.24,0.3333333333333333,0.6842105263157895,-0.0221575588862086,-0.56,0.3333333333333333,0.0,-0.8515673309466549,0.0,0.8181818181818182,0,0,0,0,0,0,0,0.75,0.0,0.7142857142857143,0.0,0.1666666666666666,0.0,0
https://walmart.com/ip/Farberware-Classic-FMG07WHT-0-7-Cu-Ft-700-Watt-Microwave-Oven-White/1938997743,https://www.amazon.com/dp/B01ND4JNO3,0.0,-1.0,-0.2727272727272727,-0.214421888944376,-0.72,0.0,0.0,0.0,-1.0,-0.3207547169811321,-0.0072011870723133,-0.3199999999999999,0.0,0.6470588235294118,-0.1202176521872211,-0.6,0.8333333333333334,0.0,-0.719596242012355,0.0,0.0,0,0,0,0,0,0,0,0.9166666666666666,0.0,0.75,0.0,0.1666666666666666,0.0,0
https://walmart.com/ip/Frigidaire-FFCD2418UB-55-DBA-Black-Built-in-Dishwasher/830023526,https://www.amazon.com/dp/B07GDVPHWX,0.0,0.0,-0.1428571428571429,-0.0185818948386962,-0.8,0.0,0.0,0.0,0.0,-0.25,-0.2413820847265601,-0.48,0.0,0.2,-0.4426862401563127,-0.48,0.0,0.5555555555555556,-0.6185076277721286,0.0,0.8333333333333334,0,0,0,0,0,0,0,0.0,0.0,0.7037037037037037,0.0,0.125,0.125,0
https://walmart.com/ip/Frigidaire-FFCD2418UB-55-DBA-Black-Built-in-Dishwasher/830023526,https://www.amazon.com/dp/B07R7RV6KP,0.0,0.0,-0.4782608695652174,-0.3874708817603042,-0.84,0.0,0.0,0.0,0.0,-0.2380952380952381,-0.2427638407700838,-0.6799999999999999,0.0,0.6,-0.4166661551886848,-0.64,0.0,0.75,-0.7800970153419109,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7857142857142857,0.0,0.125,0.0,0
https://walmart.com/ip/ge-wd21x10261-interlock-switch-for-dishwasher/705453043,https://www.amazon.com/dp/B00MNMS81Q,-1.0,1.0,0.25,0.2540726703448113,-0.8,0.0,0.0,0.0,-1.0,-0.4,-0.6745050710890231,-0.64,0.0,0.0,-0.1287391770812791,-0.88,0.0,0.0,-0.7736840258193531,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.75,0.1666666666666666,0.0,1
https://walmart.com/ip/Geek-Chef-10-Quart-Air-Fryer-Oil-Less-Air-Fryer-Toaster-Oven-Combo-with-Digital-Recipe-1400W-Black/1394218713,https://www.amazon.com/dp/B09Y1K28ZN,0.0,0.0,-0.1794871794871795,0.1201514083874157,-0.56,0.0,0.0,-1.0,0.0,0.1999999999999999,0.579013324338316,0.0,0.5555555555555556,0.5833333333333334,-1.0,-1.0,0.0,0.0,-0.3826136701612169,0.75,0.6,0,0,0,0,0,0,0,0.8,0.0,0.6363636363636364,0.0,0.25,0.125,1
https://walmart.com/ip/Geek-Chef-Air-Fryer-24-Quart-Countertop-Covection-Toaster-Oven-1700W-Home-Kitchen-Air-Fryer-Accessories-Included-Silver/515081427,https://www.amazon.com/dp/B0B3XBW29X,0.0,0.0,-0.2195121951219512,0.0247389572173,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0188679245283018,0.3075954794157249,-0.3199999999999999,0.0,0.7575757575757576,-1.0,-1.0,0.0,0.0,-0.5935120943708316,0.7142857142857143,0.7142857142857143,0,0,0,0,0,0,0,0.9130434782608696,0.0,0.7692307692307693,0.0,0.2857142857142857,0.1428571428571428,0
https://walmart.com/ip/GEVI-15-Bar-Black-Espresso-Machine-Cafe-Steam-Maker-50-Ounce-Water-Tank-New-condition-Milk-Picther-Not-Included/128472676,https://www.amazon.com/dp/B09X2P9CN7,0.0,0.0,-0.4782608695652174,-0.2393471434168429,-0.64,0.0,0.0,0.0,0.0,-0.7315436241610738,-0.6506948243949413,-0.8,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.8744625541920796,0.0,0.0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.6923076923076923,0.0,0.2857142857142857,0.1428571428571428,1
https://walmart.com/ip/Hamilton-Beach-Power-Elite-700W-Multi-Function-Blender-with-Mess-free-40oz-Glass-Jar-Black/21125970,https://www.amazon.com/dp/B007UXTLFK,-1.0,0.0,-0.0999999999999999,-0.068893448765675,-0.52,0.5,0.0,0.0,-1.0,-0.4526315789473684,-0.3266243478621674,-0.52,0.0,0.6,-0.6510278641124132,-0.64,0.0,0.0,-0.2244234695583284,0.4285714285714285,0.5555555555555556,0,0,0,0,0,0,0,0.6842105263157895,0.0,0.5555555555555556,0.0,0.4444444444444444,0.1111111111111111,0
https://walmart.com/ip/Hamilton-Beach-6-Speed-Hand-Mixer-with-Snap-On-Case-White/5984254,https://www.amazon.com/dp/B08PT8586S,-1.0,0.0,0.0,0.1428317843022146,-0.6,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.9083978432794872,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0
https://walmart.com/ip/Hamilton-Beach-Easy-Reach-Toaster-Oven-with-Roll-Top-Door-Convection-Black-31126D/48005700,https://www.amazon.com/dp/B07CP7JN79,-1.0,0.0,-0.1794871794871795,-0.1805902858484646,-0.6,0.0,0.0,0.0,0.0,-0.2386706948640483,0.2360522771044839,-0.24,0.0,0.7142857142857143,-0.1748688719542964,-0.56,0.0,0.0,-0.5762383761032741,0.0,0.8333333333333334,0,0,0,0,0,0,0,0.0,0.0,0.8095238095238095,0.0,0.375,0.25,0
https://walmart.com/ip/HOMCOM-Air-Fry-Oven-12Qt-8-In-1-Countertop-Oven-Combo-with-Air-Fry-Roast-Broil-Bake-and-Dehydrate-1700W-with-Accessories-and-LED-Display-Black/753064195,https://www.amazon.com/dp/B0B1L4KHWZ,0.0,0.0,-0.1111111111111111,0.1511003863094013,-0.48,0.0,0.0,0.0,0.0,-0.4567901234567901,-0.1947694593922948,-0.4,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.4822652038157679,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.875,0.0,0.1666666666666666,0.1666666666666666,0
https://walmart.com/ip/Kalamera-2-8-Cu-ft-15-Built-in-96-Can-Beverage-Cooler-with-Dual-Pane-Glass-Door/586124896,https://www.amazon.com/dp/B08BQYK5G1,0.0,0.0,-0.4285714285714286,-0.1059394569945136,-0.6,0.0,0.0,-1.0,0.0,-0.2129032258064516,-0.0940640730796604,-0.48,0.0,0.8181818181818182,-1.0,-1.0,0.0,0.0,-0.4423278398575011,0.0,0.6,0,0,0,0,0,0,0,0.7142857142857143,0.0,0.6666666666666666,0.0,0.1428571428571428,0.0,0
https://walmart.com/ip/La-Reveuse-Smoothies-Blender-300-Watt-with-18-oz-BPA-Free-Portable-Travel-Sports-Bottle-Silver/393483159,https://www.amazon.com/dp/B07BMSGJNM,0.0,0.0,1.0,1.0,-0.36,0.0,0.0,-1.0,0.0,-0.4042553191489362,-0.510913895269627,-0.6,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.1233705903895803,0.6,0.8333333333333334,0,0,0,0,0,0,0,0.6153846153846154,0.0,0.7142857142857143,0.0,0.5,0.375,1
https://walmart.com/ip/Magic-Chef-1-1-Cu-Ft-1000W-Countertop-Microwave-Oven-with-Stylish-Door-Handle/13308688,https://www.amazon.com/dp/B004TSK4ZK,0.0,0.0,0.92,0.9790219443389614,-0.4399999999999999,0.0,0.0,0.0,0.0,-0.6814159292035398,-0.7370364529366856,-0.88,0.6,0.0,-0.1775758141210613,-0.4,0.3333333333333333,0.2,-0.3207454839196176,0.0,0.0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.7777777777777778,0.0,0.1666666666666666,0.0,1
https://walmart.com/ip/Mr-Coffee-New-Cafe-Barista-Black-Silver-Premium-Espresso-Latte-Cappuccino-Maker/24293168,https://www.amazon.com/dp/B007K9OIMU,0.0,0.0,-0.2857142857142857,-0.1984976578311403,-0.8,0.0,0.0,0.0,0.0,-0.3103448275862068,-0.0973009807749908,-0.4,0.5,0.0,-0.0886393781280803,-0.3199999999999999,0.0,0.0,-0.5100171493770197,0.0,0.6666666666666666,0,0,0,0,0,0,0,0.8461538461538461,0.0,0.7142857142857143,0.0,0.25,0.25,1
